,sentiment,sentiment:confidence,text
1471,0,0.66,cocky ass apple  i was talking bout da fruit  fuck you   
1472,1,0.3457,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1473,0,1.0,lmfao rt  cocky ass apple  i was talking bout da fruit  fuck you   
1474,1,0.6825,leading android fansite recommends apple inc ipad air 2 as best tablet in       aapl
1475,0,0.6888,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1476,0,1.0,fuck you 
1477,0,0.665,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1478,1,0.6708,rt  it makes you smarter   elevate is  app of the year!  congratulations  and team   
1479,1,0.3457,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1480,0,0.6804,oh  your live streaming on  tv blows 
1481,0,0.6591,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1482,0,0.3512,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1483,0,0.6876,why does my battery die so quick 
1484,0,1.0, airplay sucks on yosemite
1485,0,0.5094,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1486,0,1.0,  thanks 4 almost burning my house down
1487,1,0.657,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1488,0,1.0,i seriously f ing hate this new version of  itunes  spend hours trying to figure out how to synch w o deleting everything 
1489,0,1.0, what the heck??? my phone screen looks like it lost a battle with a windstorm! 
1490,1,0.6665,congrats  i mean he wasn't using  right?  apple  google 
1491,0,0.6884,"   it's democrat funded ows  amp paid protesters distraction from democrat failures aca, amnesty,taxes,debt,economy"
1492,1,0.6635,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1493,0,1.0,why does my phone suck so much 
1494,0,1.0,rt  why does my phone suck so much 
1495,0,1.0,rt  why does my phone suck so much 
1496,0,1.0, fix addis' phone so we can text each other pls and thx
1497,0,1.0, can you please make a charger that actually last
1498,0,0.7689,  come on   et al  get your stb together so we can bypass cable satellite companies 
1499,1,0.6722, and yet i somehow would rather have a macbook air   
1500,0,1.0,ayyy my fourth phone charger this week broke today  fuck you
1501,0,1.0,"so here's the deal, i'm taking this phone and beating the shit out of it  fuck you   whatever your damn twitter is, fuck you"
1502,0,1.0,"iphones are mad sensitive bro, if it's too cold, it dies even with a lot of battery left  if it's too hot, it shuts down as well smfh "
1503,0,1.0, xcode  aapl   source kit crash in swift   getting annoying now 
1504,0,1.0,  fuck   and 
1505,0,1.0,worst thing i ever did was update the software on my computer  this update is trash 
1506,1,0.49700000000000005,     yeah
1507,0,1.0,so with ios8 u can delete a contact but its not actually deleted fml fuck u 
1508,0,1.0,rt  so with ios8 u can delete a contact but its not actually deleted fml fuck u 
1509,0,0.3512,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1510,0,1.0, my phone just died at 5  and i feel betrayed 
1511,0,1.0,dear  worst idea ever  fix it  
1512,0,0.674,"rt  i need new emojis , preferably some brown people an shxt like that "
1513,0,1.0,hey  what the hell is this hahaha 
1514,0,1.0,"my spellcheck makes me wanna stab somebody, that isn't the fuckin word i wanted to use "
1515,0,0.6491," yh news china reminds apple on need to support privacy, security in its products  apple can have access     "
1516,0,1.0, does it look like i fucking have 12 days 
1517,0,1.0, why is the quality so bad on these webcam pics excuse me 
1518,1,0.6581,"rt  i need new emojis , preferably some brown people an shxt like that "
1519,1,0.6658,great  my phone number is so accurate 
1520,0,1.0, thanks for making the shittiest chargers
1521,0,1.0,the hell does this mean  one day skype won't let me login now i can't even open the app 
1522,0,1.0,these damn  commercials are getting worse and worse
1523,0,1.0,"no,  don't 'remind me tomorrow'  just f'ing tell me what the updates you want to install actually are "
1524,1,0.6513,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1525,0,1.0,congrats  on making an iphone recording drm protected so we can't play it anywhere we want  fail
1526,0,1.0,danger  but ok  wanna fuck with me
1527,0,1.0,my iphone6 plus is impossible to hold without a cover it slides out if my hand  apple  iphone 
1528,1,1.0,just used apple pay for the first time thanks 
1529,0,1.0,  ios8 the lack of true keyboard integration is killing me! half assed implementations aren't solutions!
1530,0,0.6537,"rt  i need new emojis , preferably some brown people an shxt like that "
1531,1,0.8501,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1532,1,1.0,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1533,0,0.691,best apps 2014 it seems  what's wrong with  
1534,1,0.8106, how can  microsoft compete with  if  they are so slow in giving most demanded data toggler shortcut  bigdreamsbutsmallact
1535,0,1.0,"here we go again wit this 'waiting for items to copy' shit on itunes, y'all pissing me off "
1536,0,1.0,how is my battery already 83  within 15 minutes of usage  fix up 
1537,1,0.6884, aapl pm abe says apple to build big r amp d center in japan  media   
1538,0,1.0,   explain yourselves
1539,1,0.6781," apple earns more  profit in on quarter than  amazon has earned in its lifetime  
 
 
 
 "
1540,1,1.0," apple earns more  profit in on quarter than  amazon has earned in its lifetime  
amazon 
 
wow facts    "
1541,0,1.0,  irig  for the price to connect my guitar i could buy a real amp loud enough to perform!  ripoff
1542,1,0.6876," apple earns more  profit in on quarter than  amazon has earned in its lifetime  
 
 
 
 "
1543,1,0.6544," apple earns more  profit in on quarter than  amazon has earned in its lifetime  
 
 
 
 "
1544,0,0.6491,yes i love when none of my stuff works thank you 
1545,0,1.0,real quick shout out to  for your technology never working
1546,1,0.6825,"rt  apple to build major new r amp d facility in japan, prime minister reveals  aapl  aapl 
"
1547,0,1.0,attention  your free ipads would go faster if your emails didn't go straight to junk folders   sortitout
1548,0,0.7177,"dear    sometimes when i write 'gave' it means i want the word 'gave', not the word 'have  it's not a typo "
1549,0,1.0,hey  the keyboard on my phone is all sorts of drunk this morning send help pls thx
1550,1,1.0,just did my first transaction with  pay using my  card  very neat 
1551,1,0.6635,the boom 2 equaliser app for imac is sooooo sick!!! blow the roof off! also thank you  for my free hard drive replacemrnt!  cosumerlaw
1552,1,0.5126,"my actual stock market positions are starting to show some profits  long  tvix,  crudeoil, short  aapl at 116   and  nasdaq"
1553,1,1.0,finally! brooklyn is getting its own  apple store  aapl  
1554,1,0.6773, to open new research site in japan   wsj  aapl 
1555,0,0.45,it's official   williamsburg is no longer hip anymore   
1556,1,1.0, seems to be nailing it with  building on their success  amp  brand   appleid  nomorepaywords
1557,1,0.6723, seems to be nailing it with  building on their success  amp  brand   appleid  nomorepaywords
1558,1,0.672,design driven companies like  and  have outperformed the s amp p 500 by 228  over the past 10 years  
1559,0,0.6866,that moment when you're typing a tweet and the official  client on your   ipad 1 crashes   gt  (
1560,0,0.6809999999999999,apple inc  is doomed   aapl dropped by 1 11 ! currently priced at 111 155    aapl
1561,1,0.6605, aapl finally! brooklyn is getting its own apple store   
1562,0,0.6613,in your face 
1563,0,0.9228," one of my iphone 5 speakers just stopped working, that's not cool  send me the iphone 6 and i will forgive you"
1564,0,0.6669,4 inch  iphone6  five reasons  apple won't make it   forbes  aapl 
1565,0,1.0,  you suck
1566,0,1.0,rt    you suck
1567,0,0.6884,"apple 'hoarding' iphone 6 supply for its own stores  aapl  aapl 
"
1568,0,0.7408,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1569,1,0.6585,i'm going to check if i got it   tv gets four new channels and  redesign  via 
1570,0,0.6825, aapl shares fall despite price target increases from bmo capital and citigroup   apple  aapl  wallstreet  nasdaq
1571,0,0.6796,no  tv update for me yet
1572,1,0.7115,youtube on apple tv just got a whole lot better       youtube via 
1573,1,1.0," aapl ipad wins in ranking for best android tablets   seems reasonable, right? "
1574,0,1.0,my iphone is fucked  thanks  and  what great help you were  where can i get a new iphone from?
1575,0,0.6777,  and  refuse to make full federal workforce diversity data public   diversity  tech  technology  jobs
1576,0,1.0,the pop up message box on iphones is terrible 
1577,1,1.0,  is awesome  thank you!
1578,1,0.6796,2015   macbookair release may be the best mac yet 
1579,1,1.0,thank you 
1580,0,0.6708,"why apple and microsoft should be worried about google's chromebooks  aapl  aapl 
"
1581,0,0.6684, aapl apple (aapl) stock is falling today amid ipod pricing lawsuit   
1582,0,1.0,  it really makes it hard to spend money on apps with functionality that might soon disappear on the today menu   please stop this 
1583,1,0.7906,"apple inc , gopro inc products are go to gifts  analyst   aapl"
1584,0,1.0,"i've tried turning it off and on, what's my problem here?  "
1585,0,0.7018,"rt  i've tried turning it off and on, what's my problem here?  "
1586,1,0.7441," apple wins patent for  3d iphone ui w  motion gestures, reassigns         aapl "
1587,0,1.0,"rt  i've tried turning it off and on, what's my problem here?  "
1588,0,0.7044, whatever it takes to bring this stock down you'll do it  nothing is too dumb  aapl !!!
1589,0,0.6708,ipod lawsuit loses last plaintiff as judge discusses halt amid search for replacements   aapl
1590,0,1.0, you made a mistake  now it  s time to replace or fix all 2011 macbook pro with graphics failure   mbp2011  
1591,1,1.0,"  apple tech support is so nice  free stuff!! sucks about the ringtone issue, though   "
1592,1,0.6544,hurry up  working hours a day on this laptop is killing my neck   iwantmynewimacnow
1593,1,0.6773,apple releases ios 8 1 2 with fix for disappearing ringtone issue   aapl
1594,0,1.0,literally have been trying to get my  id re enabled since november  why in the actual fuck is this so difficult?
1595,0,0.6775, aapl apple products may have bah! humbug! holiday  survey   
1596,0,0.6724,"rt  i've tried turning it off and on, what's my problem here?  "
1597,0,0.6927,"please  make the green button do what it used to do  full screen is the exception, not the rule   whomovedmycheese"
1598,1,0.6908, apple releases ios 8 1 2 with fixes for bugs including ringtone issues     aapl  companycheck
1599,0,1.0,another fucking software update? really? 
1600,1,1.0,"five apple predictions for 2015  i disagree absolutely, apple will have an incredible holiday season!  aapl 130  "
1601,1,0.5136,"it looked like  aapl was going to be down again today, but it made a turn for the positive "
1602,1,1.0,thank u  i can now compile all of the pics that i communicate with in one place 
1603,0,0.6442,  its 28 mb ! why do i need wifi to install it???? 
1604,0,1.0,just been handed this  device to fix   m   owner doesn't fancy waiting       nowounder 
1605,0,0.674,"dear santa, all i want for christmas is for  to send my iphone (ordered 9 29) "
1606,0,1.0,"yes   rt  no,  don't 'remind me tomorrow'  just f'ing tell me what the updates you want to install actually are "
1607,0,1.0,"please,  don't go the way  has gone with their ios 'release notes'   we deserve to know what's happening with our gear "
1608,0,0.6644,gave  over 3k for a computer weeks ago   and still nothing  awesome 
1609,0,0.7478,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1610,0,0.6765,block trade detected in  aapl
1611,0,0.6824,"we hope  doesn't use glass for their new store in  williamsburg  
 
we are afraid the  sikrikim and  tzimerman will break it   "
1612,0,1.0, why did you make it so difficult to get help with your products?  i just wasted 45 minutes of my life online and still am nowhere 
1613,0,0.6575,my phone went from 78  to 21   please tell me how that is mathematically possible
1614,0,0.6894,"average mac user faced nine malware threats last year, but os x remains minor target  mac blog    aapl"
1615,0,1.0,rt  my phone went from 78  to 21   please tell me how that is mathematically possible
1616,0,0.6543,fuck this is the third charger i've broke in like two months  u suck and you know it
1617,0,1.0,13  left what even is this shit 
1618,1,1.0,finally got my iphone 6!   ) such a relief after using my 4 for months!
1619,0,1.0,"rt  i've tried turning it off and on, what's my problem here?  "
1620,1,0.6616,opening a new non apple device reminds what an amazing job  does with out of box experience   pono  arrived  confused
1621,0,0.6628,c'mon  i'm ready to buy your watch  hurry up   applewatch 
1622,0,1.0,"had android chargers for years  amp  they're still top tier  please keep up, "
1623,0,0.6809999999999999,  please ban 'after school' and 'yik yak' apps from itunes app store  these are apps being used for anonymous bullying  amp  threats 
1624,1,0.3555,  you lol
1625,1,1.0,lets go shopping!!!  
1626,0,0.7408,"rt  i've tried turning it off and on, what's my problem here?  "
1627,0,0.7321,thinking of upgrading to  yosemite? think twice   it's not for everyone  rt  asmsg 
1628,0,1.0,"proof  does not use it's own products  freaking mail shows up in search for file in the finder! 
 
nut kicks  "
1629,0,1.0,really  your search tool is useless  nut kicks 
1630,0,1.0,ur minute has been about 10 minutes  
1631,0,1.0,so  just gave me a huge middle finger to the face
1632,0,1.0,rt  thinking of upgrading to  yosemite? think twice   it's not for everyone  rt  asmsg 
1633,0,0.6785,rt  thinking of upgrading to  yosemite? think twice   it's not for everyone  rt  asmsg 
1634,0,1.0,why isnt group facetime a thing  wtf
1635,1,0.6888,apple is warming up to social media  apple is hiring a social media guru in l a  will  finally tweet?her    
1636,0,1.0,being held hostage at    they are replacing the whole phone  last backup at 630 a m  this morning so anything since was byebyebye 
1637,1,0.6839,rt  love the  is supporting  hourofcode with workshops!  ) 
1638,0,0.6619,hey  is it normal for my laptop charger to be soldering itself to my skin? thanks!   j
1639,1,0.9347, i could not agree more  between   and  only great things will happen   appleandibm  ibmandtwitter
1640,0,0.9229999999999999,my iphone 5's photos are no longer downloading automatically to my laptop when i sync it   support is unhelpful  any ideas?
1641,1,0.8938,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
